"","Dim 1","Dim 2","Dim 3","Dim 4","Dim 5"
"40",0.646596968490824,-0.0509064866471343,0.125341483574212,0.134158237337401,-0.0391646065837524
"41",-0.633806113784415,0.399033459252312,0.625580375273074,-0.26217912102613,0.214539848315286
"42",0.82229277653041,2.1869817219055,-0.386721233866056,-0.539926151184248,0.0807976815147349
"43",-0.344217540673087,0.0625557002840698,-0.181461379330438,-0.132937175869942,-0.0735185759008394
"44",0.139611949197201,0.209496507010651,-0.582849271806516,1.00289230202263,-0.647221245372287
"45",0.18321225613373,0.558698273470911,-0.352098910803576,0.628161822792734,0.484305781355018
"46",-0.083021344037789,-0.108862724000831,-0.060753967786913,-0.34671908343791,-0.197604105421699
"47",0.714691156184653,-0.528001353289003,0.32332123946782,0.253640215486092,-0.214531283090711
"48",-0.0665972985473036,-0.188872341873511,-0.0967650802468224,0.0393716498117593,0.205385803632703
"49",-0.399488435536725,0.509802761785255,-0.515707667952065,0.0570923116344449,-0.223965943229394
"50",2.04060834238693,3.80077928863843,-0.585026631198164,0.351018414442942,-0.804990339109634
"51",0.0566361771075101,-0.31110134957583,-0.145334644353062,0.0446444057174064,-0.492433836962663
"52",-0.151564202610548,-0.0280470201835576,-0.400327836834597,0.65488776104708,-0.256543073103143
"53",-0.468925858957801,0.202843939742187,-0.231139893966135,-0.0495669575947526,-0.334300549338215
"54",-0.140423520537746,-0.138866790852443,-0.211152119797175,-0.212041019183973,-0.574334068060853
"55",-0.0789282185893576,0.00870544749592606,-0.197958202777936,-0.29209803293235,0.0276392458147468
"56",0.00775104995380191,-0.27122830208968,-0.224372023866277,-0.00427393963150279,-0.599794947571126
"57",-1.10688668760987,0.38952463722949,-1.09671023957401,1.55550595356566,-0.568411028900387
"58",2.59826345440984,3.12142352197179,-0.122161444218359,-0.67705969801524,0.940360604036137
"59",-0.224161208513182,0.00845147794146473,-0.302044428482942,0.665677790899792,0.282977070653915
"60",-0.711498890638047,0.395364955035227,0.667525996607569,-0.0254302429640738,0.0678567237952631
"61",-0.279659720612758,-0.0506021688131331,-0.194755294290519,-0.239794005497752,-0.309923513243861
"62",-0.549572639110173,0.236919846447959,-0.365708852191573,-0.276320491384954,-0.951297033471684
"63",0.121039914214866,-0.331809400800206,0.258227395717826,-0.285769552346986,-0.0289267213715415
"64",-1.15716412286893,0.691543889966932,1.57881374295879,0.439417254615946,0.143159145641503
"65",-0.207186499560949,-0.277153508388565,-0.0595097239559425,0.159198267667394,0.658100823629294
"66",-0.367865687542914,0.0337420943550845,-0.0340838602820196,0.125703403121065,-0.93938980955232
"67",-0.0146303728668356,-0.167828326302828,0.149842744834469,-0.11736014393736,-0.0329929563150628
"68",-0.210031389725001,0.0486348614626582,-0.201224662900738,-0.700242506821878,-0.000382321452454535
"69",-0.229735464102141,0.0276635357369452,-0.273942909712437,0.223719741566746,-0.0124353487718609
"70",-0.308117543754115,-0.0540577247940932,-0.290469967065068,-0.455860292632148,-0.187981602692572
"71",0.215191772327286,-0.241885842333562,-0.118860260110059,0.520374435622605,0.398479855478324
"72",0.260232723758904,-0.156508446126894,0.179200475447357,-0.520149342137921,0.302864650015484
"73",0.738345911130551,-0.536426213867496,0.277162298154684,0.241553296613939,-0.19714771426686
"74",-0.757659711930641,0.228659333571012,-1.07783950673753,0.703819520365842,0.662153407713387
"75",0.699829934097421,-0.517803697413076,0.315212417748521,0.24510473484621,-0.21237531035213
"76",-0.964032853888545,0.55560471326165,1.23918774235273,0.482168482397921,0.135599131490668
"77",-0.560783641019543,0.111565478714362,-0.472245394305386,-0.362359926492444,-1.62637774745006
"78",-0.146171694609405,-0.0418993442925994,-0.407640971349992,0.507583304206421,-0.342727921809814
"79",-0.290662704128253,0.130348095312699,-0.184933996246709,-0.208241254025935,-0.841325290135896
"80",-0.933687731076712,0.285843578525105,-1.38735876086325,2.27707824824314,0.137981070958441
"81",0.128943466824842,-0.504471682905488,-0.0634292062788505,-1.00621188508122,1.16643165146548
"82",-0.756187736375793,0.261145926928014,-0.595278029710312,-0.888777086020481,-0.887845180317499
"83",-0.107474725920847,0.177130272983077,-0.472595040365545,-0.2125227832502,0.139495482347482
"84",-0.0555724208314662,-0.370179202337048,-0.179017547224166,-0.122265316820944,0.481232633171205
"85",-0.0883573361139196,0.123744404458898,1.04599783742046,-0.567953962148235,0.287458749529372
"86",-0.537007786947639,0.139843956332313,-0.378710822809264,0.326569937619388,-0.391496249561746
"87",-0.418694225640345,0.0541168523506063,-0.893736748846263,0.586476839990936,-0.183563253086719
"88",-1.21075473660242,0.81060865946615,2.25713255659986,0.58205674777746,0.0447999158255072
"89",-0.643523947851044,0.0860431510930163,-1.33841658784805,1.91986246494445,-0.327816213940621
"90",5.23001304383469,6.1060750551672,0.00824636617677735,0.422233326145754,0.317432103507667
"91",0.740215794314469,-0.542548752821806,0.285892234923641,0.248080009598142,-0.19915236426609
"92",-0.419135429603094,0.208216766419119,-0.751568553008114,0.896869754917509,1.07536261600408
"93",0.258660833369019,-0.361678218760296,0.0461620015177269,0.196906219747813,0.633592206109877
"94",-0.636767926462441,0.09720638861118,-0.81719750907154,1.24521035517982,1.27243708346141
"95",-0.383312280412878,0.00547527362736503,-0.714927899464625,0.315226653650998,-0.0608517493111102
"96",-0.413329521864221,0.175522603721752,-0.801315991502064,0.210227677305926,-0.156725475707566
"97",0.454807962353799,-0.395400184383612,0.0730564854031794,0.10715070402972,0.150849558765656
"98",0.39591289340737,-0.536911491821528,0.144089381204181,-0.0629566717721278,0.00189306133319376
"99",0.134731852048357,-0.377842741070451,0.186909884090715,-0.446143737962029,0.311056500647446
"100",-0.158438665294504,-0.084374334467958,-0.0227028699671036,-0.0717429733703546,-0.309069924620199
"101",-0.265646751374154,-0.0714573124014534,-0.487297431538722,-0.145426879606864,-0.0904896810006211
"102",0.0866197832391735,-0.366243152570409,0.0918966655280023,-0.101057071348038,-0.163745083404956
"103",0.391887892259571,-0.123271361592009,0.0608853266732598,-0.0149183983387306,0.194627609866494
"104",-0.24438440855356,-0.0318659627430575,-0.0986817024374898,0.228349420651121,-0.404808537275783
"105",-0.189757933591663,0.375051020175874,-0.155372137905844,-1.08940192549717,0.694415773380411
"106",-0.633806113784416,0.399033459252312,0.625580375273075,-0.262179121026129,0.214539848315286
"107",-0.210031389725001,0.0486348614626584,-0.201224662900737,-0.700242506821878,-0.000382321452454603
"108",-0.445330942137314,0.218225046350886,-0.248857637200663,-0.775738873448718,-0.137101597729312
"109",-0.11788509255059,0.171275497909752,-0.239438842178673,-0.269427336028111,0.462992222682273
"110",-0.0399863437405727,-0.294193861552727,0.139792684335019,-0.853738100685718,0.739793526050403
"111",-0.768322753039581,0.555807865411868,1.18867187153228,-0.360492706338515,0.333209633219172
"112",0.0228302137479081,0.272367643903685,-0.091676079697831,-0.805779257865343,0.222953430720283
"113",0.442192130447637,0.71679340466437,-0.221484195103268,-0.587871811805981,0.663918127740876
"114",0.248239433114471,0.480348155721571,-0.291283196161388,-0.27838090187235,-0.290378217244755
"115",-0.0164486946826624,0.227394167416221,-0.260171391861205,-0.493607510026029,0.751252705460131
"116",-0.327515033775886,0.320642708183449,-0.354116801497593,-1.0086938967338,0.359523888958013
"117",-0.243548411360378,0.225045839422914,-0.332634010869779,-1.29161077235927,0.450668121918683
"118",0.0599231843373282,0.187851202097092,0.0924938694189085,-0.481094213163321,0.0932981703845469
"119",-0.419135429603094,0.208216766419119,-0.751568553008114,0.896869754917509,1.07536261600408
"120",-0.219159862081642,0.338643218091887,-0.251243258963213,-0.82091422527739,0.493673144709925
"121",-0.433326462215221,0.239362621644683,-0.309734085134246,-0.612962521982829,-0.400341655144912
"122",-1.17173322627431,0.715727535667757,1.06041304832687,0.408242214116734,0.0220804746084627
"123",-0.279915213653207,0.0111807276860547,-0.34730728754081,-0.481648601261591,0.229351812861999
"124",0.121039914214866,-0.331809400800206,0.258227395717827,-0.285769552346986,-0.0289267213715414
"125",-0.2841339243131,0.117582523065226,0.849285349596367,0.113580937441624,0.487889692978821
"126",-0.125115635588703,0.0694460801249099,0.430979623359994,-0.020743061172099,0.608138728349473
"127",0.176838509910877,-0.199375414988864,0.0357888850724935,0.244908602071714,1.03859689534003
"128",0.0657711252487037,0.0828674498336995,-0.129334024672889,-0.676683862100831,-0.0201021144320719
"129",-0.183563583631973,0.116017356295577,-0.22183141973525,-0.79073947340807,0.338516881978307
"130",-0.109630310243005,-0.11183954618185,-0.161485717663157,-0.36931706694069,0.219441274195094
"131",-0.0714666251367533,-0.127362522931779,-0.224376582667107,-0.87671210512125,-0.341640071788383
"132",-0.199342902876437,0.13997402793802,-0.546916779762256,-0.129436990852432,-0.393196693261428
"133",-0.311215702620984,0.146118468351473,-0.256878723105379,-0.821724887187825,0.411515080275457
"134",-0.0831336763958983,0.0350889648725797,-0.210437132163773,-0.307410892362675,0.0125491425016024
"135",-0.165645303269311,0.191582451367292,-0.328000149512552,-0.365161591078456,0.280859597221085
"136",-0.308117543754114,-0.0540577247940934,-0.290469967065069,-0.455860292632148,-0.187981602692572
"137",-0.964032853888545,0.55560471326165,1.23918774235273,0.482168482397922,0.135599131490668
"138",-0.260579031882958,0.0599999196558578,0.173304727391012,-0.000129949688586638,0.0775059916604889
"139",-0.0958409752940774,-0.0743866283226756,-0.143462471199411,-0.240593077964923,-0.372819742595699
"140",-0.166487293244894,-0.0597935742489185,-0.412526566694086,-0.148327886116571,0.364211165756633
"141",-0.624668599523753,0.075992095410563,-0.866736190092742,1.30362119804481,1.34502896137339
"142",-0.329890068427462,0.0241642220734905,-0.316280406389257,0.0619579398863895,-0.615315116364932
"143",-0.0361128819997203,-0.023843948884112,-0.162186157251698,-0.736238869577391,-0.0403635930494426
"144",0.258660833369019,-0.361678218760296,0.0461620015177269,0.196906219747813,0.633592206109877
"145",-0.458305753231437,0.0971962113151179,-0.242936871303635,-0.0991712689118862,-0.931570089517573
"146",-0.252754442304646,0.0741438437423892,-0.489375847523236,0.412845243538641,-0.376907096021358
"147",-0.147755029814953,0.116600191824884,-0.351483393079445,-0.0272123751444022,-0.274153273529796
"148",-0.424573110580238,0.0629328918837914,-0.52636897219603,0.106110622701385,0.171451106556299
"149",-0.102173957388589,-0.186082278992654,-0.256932257742196,0.0996780537032853,0.0322817783132713
"150",-0.0774223165133552,-0.204445816851988,-0.0524233392614328,-0.488453797490688,0.140574427970198
"151",-0.278636682819335,0.0393943268208829,-0.314071634753962,0.33943812579895,1.38800873947947
"152",-0.313205180071422,-0.0409355939940197,-0.252978289516607,-0.403893544278641,0.541111919994078
"153",-0.846850593990393,0.586548437443113,1.51819055033998,0.611737679944426,0.121785344129811
"154",-0.130156804772495,-0.0875723680546443,-0.0906818689075792,-0.21228025943478,-0.0458066603673008
"155",-0.140278249792153,-0.215961131409297,-0.231551097793652,-0.354422177539368,0.494233754953965
"156",-0.0766219771335787,-0.198057615784721,-0.247874035501842,-0.426663815142007,-0.323278741881708
"157",-0.384582064378596,0.0697193404370265,-0.303432656070265,-0.0716807511202577,-0.278394476879899
"158",-0.276531669105167,0.0156425632299151,-0.389170507832125,-0.365892070210286,-0.324445651080673
"159",-0.159456581391028,-0.0521152381028275,-0.215563263169201,-0.419751365796229,-0.322162125522323
"160",0.00816926095150886,-0.396162306786345,-0.0871145686251941,-0.755989143717209,0.722695769632801
"161",-0.540625256943414,0.114295605763365,-0.19853407339301,-0.259725162793382,-1.02718421647619
"162",-0.391017372094908,0.133393636748625,-0.395043711034011,-0.0151783785062775,-0.18572324882039
"163",-0.402060326894073,0.179311233919742,-0.123465895181217,-0.342452203320111,-0.153610556922541
"164",-0.999234400455096,0.853248635387737,1.88219688876176,0.363630675332261,-0.373862981968205
"165",0.0963540023851427,-0.214797661068217,-0.128466356874187,-0.480545814824259,-0.316830576219028
"166",0.752557135093892,-0.386003004303772,0.541504957786452,0.356438394284791,0.163751038226442
"167",0.169750776391282,0.0495119755500414,-0.126370855274874,-0.029073028896605,-0.463421857252787
"168",0.320266841204772,-0.589651628951558,0.224248088284877,-0.377562170992034,0.10291370928954
